Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=1.5cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
13.3,,,,,,4.5,103.1,104.6
13.4,,,,,,4.4,103.03333333333333,104.61666666666666
13.5,,,,,,4.3,103,104.7
13.6,,,,,,4.233333333333333,102.9,104.7
13.7,,,,,,4.166666666666667,102.8,104.7
13.8,,,,,,4.1,102.7,104.8
13.9,,,,,,4,102.7,104.8
14,,,,,,3.9,102.56666666666666,104.8
14.1,,,,,,3.8,102.38000000000001,104.8
14.2,,,,,,3.7,102.06666666666666,104.8
14.3,,,,,,3.6500000000000004,101.92,104.86666666666667
14.4,,,,,,3.6,101.55,104.9
14.5,,,,,,3.5,101.07499999999999,104.9
14.6,,,,,,3.424999999999998,100.28,104.9
14.7,,,,,,3.4,99.1,104.9
14.8,,,,,,3.3,96.67500000000003,104.9
14.9,,,,,,3.2333333333333334,92.12000000000006,104.9
15,,,,,,3.2,84.82499999999993,104.9
15.1,,,,,,3.1,74.5,104.9
15.2,,,,,,,62.8,104.9
15.3,,,,,,,50.7,105
15.4,,,,,,,39.12500000000007,105
15.5,,,,,,,29.024999999999935,105
15.6,,,,,,,20.900000000000052,105
15.7,,,,,,,16.1,105
15.8,,,,,,,13.499999999999986,105
15.9,,,,,,,12.075000000000008,105
16,,,,,,,11.180000000000007,105
16.1,,,,,,,10.519999999999992,105
16.2,,,,,,,10.05,105
16.3,,,,,,,9.666666666666664,105
16.4,,,,,,,9.3,105
16.5,,,,,,,9.05,105
16.6,,,,,,,8.850000000000001,105
16.7,,,,,,,8.62,105
16.8,,,,,,,8.5,105
16.9,,,,,,,8.275000000000002,105
17,,,,,,,8.060000000000002,104.94
17.1,,,,,,,7.860000000000002,104.9
17.2,,,,,,,7.724999999999998,104.9
17.3,,,,,,,7.6,104.9
17.4,,,,,,,7.4,104.88333333333334
17.5,,,,,,,7.2,104.8
17.6,,,,,,,7.1,104.8
17.7,,,,,,,6.924999999999999,104.8
17.8,,,,,,,6.8,104.8
17.9,,,,,,,6.6,104.7
18,,,,,,,6.5,104.63333333333333
18.1,,,,,,,6.360000000000002,104.6
18.2,,,,,,,6.25,104.6
18.3,,,,,,,6.1,104.6
18.4,,,,,,,6,104.6
18.5,,,,,,,5.9,104.5
18.6,,,,,,,5.75,104.45
18.7,,,,,,,5.619999999999998,104.35
18.8,,,,,,,5.533333333333331,104.28
18.9,,,,,,,5.4,104.16
19,,,,,,,5.35,104.08333333333333
19.1,,,,,,,5.2,104
19.2,,,,,,,5.1,103.82857142857142
19.3,,,,,,,5,103.66666666666667
19.4,,,,,,,4.9,103.3
19.5,,,,,,,4.8199999999999985,103
19.6,,,,,,,4.719999999999999,102.53333333333333
19.7,,,,,,,4.619999999999998,101.69999999999999
19.8,,,,,,,4.6,100.26666666666665
19.9,,,,,,,4.5,97.65
20,,,,,,,4.4,92.55000000000004
20.1,,,,,,,4.3,84.8
20.2,,,,,,,,73.59999999999992
20.3,,,,,,,,62.07142857142853
20.4,,,,,,,,50.04000000000007
20.5,,,,,,,,38.11428571428576
20.6,,,,,,,,28.119999999999944
20.7,,,,,,,,20.819999999999965
20.8,,,,,,,,16.49999999999997
20.9,,,,,,,,14.180000000000017
21,,,,,,,,13.00000000000001
