Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
2.5,4.8,17.799999999999997,93,95.55,96.5,97.46,97.65,97.775
2.6,4.3,12.6,92,95.15,96.16666666666667,97.26,97.41666666666667,97.64285714285714
2.7,3.9,9.9,90.5,94.85,95.825,97.11999999999999,97.26,97.5
2.8,3.7,8.2,87.8,94.36666666666666,95.6,96.84,97.1,97.24000000000001
2.9,3.5,7.1,83.9,94,95.14999999999999,96.68,96.94285714285715,97.05714285714285
3,3.2,6.3,76.95,93.5,94.8,96.44,96.7,96.85
3.1,3.1,5.8,68.26666666666665,93.1,94.46666666666667,96.26666666666667,96.6,96.7
3.2,2.9,5.333333333333334,58,92.46666666666667,94.1,96.1,96.24285714285713,96.45
3.3,2.75,5,47.4,91.95,93.8,95.83333333333333,96.01666666666667,96.25
3.4,2.6,4.7,36.4,91.3,93.4,95.63333333333333,95.88571428571429,96.06666666666666
3.5,2.5,4.4,26.900000000000002,90.44999999999999,93,95.3,95.73333333333333,95.9
3.6,2.4,4.2,19.4,89.6,92.6,95.03333333333333,95.53333333333333,95.7
3.7,2.3,4,14.4,88.5,92.25,94.875,95.26666666666667,95.425
3.8,2.2,3.8,11.9,87,91.76666666666667,94.7,95.02857142857142,95.175
3.9,2.1,3.7,10.2,84.85,91.2,94.4,94.8,95.0125
4,2,3.5,9.1,81.1,90.8,94.1,94.58,94.75
4.1,1.9,3.3,8.366666666666667,74.80000000000001,90.3,93.76666666666667,94.3,94.39999999999999
4.2,1.8,3.2,7.7,66.63333333333334,89.7,93.5,94.07499999999999,94.25999999999999
4.3,1.8,3,7.266666666666667,56.97499999999998,89.16666666666667,93.3,93.85,94
4.4,1.7,2.9,6.85,47.2,88.6,92.95,93.6,93.71666666666667
4.5,1.7,2.8,6.475,36.7,87.925,92.75,93.32857142857142,93.5
4.6,1.6,2.7,6.2,28.1,87.10000000000001,92.44,93.14,93.38571428571429
4.7,1.55,2.6,5.9,20.75,86.4,92.18,92.94,93.125
4.8,1.5,2.5,5.625,16.2,85.25,91.9,92.675,92.97142857142858
4.9,1.4666666666666666,2.4,5.4,13.3,83.9,91.58,92.42500000000001,92.66666666666666
5,1.4,2.3,5.233333333333333,11.6,81.9,91.35,92.13333333333334,92.375
5.1,1.3,2.22,5,10.5,78.5,91.02,91.91428571428573,92.1625
5.2,1.3,2.2,4.8,9.75,73.4,90.64999999999999,91.625,91.95714285714286
5.3,1.3,2.1,4.6,9.1,65.7,90.43333333333334,91.36666666666666,91.66666666666667
5.4,1.2,2,4.45,8.6,57,90.16666666666667,91.06666666666666,91.4375
5.5,1.2,1.95,4.3,8.149999999999999,47.800000000000004,89.825,90.78,91.2
5.6,1.2,1.9,4.159999999999999,7.8,38,89.525,90.55714285714285,90.85
5.7,1.1,1.8666666666666667,3.966666666666667,7.5,29.1,89.18,90.3,90.58
5.8,1.1,1.8,3.8,7.166666666666667,22.4,88.94,90.03333333333333,90.3
5.9,1.1,1.7,3.7,6.933333333333334,17.2,88.58,89.68571428571428,90.16666666666666
6,1,1.7,3.6,6.6,14.466666666666667,88.25,89.52,89.8
6.1,1,1.6,3.466666666666667,6.4,12.7,88,89.22,89.7
6.2,1,1.6,3.4,6.2,11.533333333333333,87.66666666666667,88.96,89.375
6.3,1,1.5200000000000002,3.2749999999999995,5.933333333333334,10.7,87.325,88.7,89.125
6.4,0.9,1.5,3.124999999999999,5.7,10.1,86.96000000000001,88.325,88.875
6.5,0.9,1.4333333333333318,3,5.56,9.6,86.675,88.11666666666666,88.625
6.6,0.9,1.4,2.924999999999999,5.3,9.1,86.35,87.875,88.35000000000001
6.7,,1.4,2.9,5.175000000000001,8.7,86.05,87.55,88.1
6.8,,1.3,2.8,5.024999999999999,8.4,85.675,87.30000000000001,87.8
6.9,,1.3,2.7,4.9,8.1,85.33333333333333,87.06666666666666,87.6
7,,1.3,2.6,4.7,7.766666666666668,84.98,86.7,87.34285714285714
7.1,,1.3,2.6,4.5,7.5,84.63333333333333,86.45714285714286,87.03333333333333
7.2,,,2.5,4.4,7.3,84.24,86.15,86.77142857142857
7.3,,,2.4,4.3,7,83.88,85.92,86.5
7.4,,,2.3,4.1800000000000015,6.8,83.6,85.58,86.22857142857143
7.5,,,2.3,4.024999999999999,6.6,83.30000000000001,85.3,85.96000000000001
7.6,,,2.2,3.9,6.333333333333332,82.9,85.12,85.64285714285714
7.7,,,2.2,3.8,6.166666666666668,82.5,84.75,85.41666666666667
7.8,,,2.1,3.7,5.95,82.1,84.51666666666667,85.17142857142858
7.9,,,2.1,3.6,5.8,81.75,84.18,84.9125
8,,,2,3.5,5.6,81.42,83.9,84.625
8.1,,,2,3.4,5.45,81.03333333333333,83.67142857142858,84.36666666666667
8.2,,,1.9,3.3,5.3,80.64285714285714,83.3,84.14999999999999
8.3,,,,3.2,5.1,80.25,83,83.8
8.4,,,,3.1,5,79.87142857142858,82.73333333333333,83.57499999999999
8.5,,,,3.1,4.85,79.5,82.46666666666667,83.35
8.6,,,,3,4.7,79.075,82.24285714285713,82.97500000000001
8.7,,,,2.9,4.6,78.73333333333333,82,82.8111111111111
8.8,,,,2.9,4.5,78.2,81.66666666666667,82.575
8.9,,,,2.8,4.4,77.78571428571429,81.3,82.28750000000001
9,,,,2.7,4.3,77.4,81.1,81.975
9.1,,,,2.6666666666666683,4.15,77.02,80.81428571428572,81.7
9.2,,,,2.6,4.1,76.55,80.47500000000001,81.46666666666667
9.3,,,,2.575000000000001,3.95,76.1,80.17999999999999,81.25
9.4,,,,,3.8199999999999985,75.64999999999999,79.85,80.95
9.5,,,,,3.8,75.2,79.6,80.8
9.6,,,,,3.7,74.69999999999999,79.35714285714286,80.44285714285714
9.7,,,,,3.6,74.13999999999999,79.075,80.21666666666667
9.8,,,,,3.5,73.7,78.75,79.98
9.9,,,,,3.4,73.1,78.5,79.68333333333334
10,,,,,3.3499999999999996,72.5,78.175,79.4
10.1,,,,,3.3,71.87142857142857,77.9,79.18571428571428
